Manufacturer,Model,Price,Year,KMS
Tata,Indica V2,370000,2015,52000
Tata,Venture,175000,2013,1
Tata,Safari,425000,2010,125000
Tata,Indica V2,360000,2014,90000
Tata,Indica V2,125000,2010,200000
Tata,Indica V2,120000,2010,120000
Tata,Nano,330000,2016,7700
Tata,Indica V2,325000,2014,63000
Tata,Indica V2,330000,2014,138000
Tata,Indica V2,155000,2011,180000
Tata,Indica V2,400000,2015,55000
Tata,Indica V2,210000,2012,80000
Tata,Indica V2,125000,2010,25000
Tata,Safari Storme,110000,2012,56500
Tata,Indica V2,270000,2013,70000
Tata,Sumo Gold,450000,2014,68000
Tata,Indica V2,165000,2011,170000
Tata,Indica V2,169999,2011,105000
Tata,Indica V2,350000,2014,52000
Tata,Indigo Ecs,240000,2011,128000
Tata,Indica V2,155000,2011,140000
Tata,Nano,120000,2013,22000
Tata,Indica V2,279000,2013,137500
Tata,Indica V2,179000,2011,186000
Tata,Indigo Ecs,230000,2012,82000
Tata,Xenon Xt,360000,2014,18000
Tata,Safari,495000,2011,80542
Tata,Indica V2,155000,2011,125000
Tata,Indica Ev2,260000,2013,35000
Tata,Indica V2,195000,2012,95000
Tata,Indigo Ecs,530000,2015,62000
Tata,Sumo Gold,490000,2014,89988
Tata,Indica V2,360000,2015,55000
Tata,Nano,180000,2014,12600
Tata,Nano,75000,2011,54000
Tata,Sumo Gold,433000,2013,61000
Tata,Nano,215000,2015,19700
Tata,Sumo Gold,390000,2013,100000
Tata,Nano,75000,2010,24100
Tata,Nano,80000,2010,27300
Tata,Safari Storme,750000,2014,47000
Tata,Indica V2,330000,2014,80000
Tata,Indica V2,200000,2012,130000
Tata,Nano,125000,2013,34750
Tata,Indigo Ecs,240000,2011,130000
Tata,Safari,550000,2012,42
Tata,Safari,540000,2012,49000
Tata,Indigo Ecs,450000,2014,114000
Tata,Venture,260000,2011,43000
Tata,Nano,125000,2013,34750
Tata,Indigo Ecs,240000,2011,130000
Tata,Sumo Gold,435000,2013,60000
Tata,Zest,675000,2016,1300
Tata,Indica V2,290000,2013,80000
Tata,Venture,280000,2013,19000
Tata,Indica V2,180000,2011,835582
Tata,Nano,75000,2011,66000
Tata,Venture,175000,2012,124000
Tata,Venture,285000,2014,19000
Tata,Zest,725000,2016,1300
Tata,Aria,670000,2012,150000
Tata,Indica V2,300000,2013,78000
Tata,Sumo Gold,375000,2012,39000
Tata,Sumo Gold,435000,2013,61000
Tata,Zest,620000,2014,40000
Tata,Indica V2,350000,2014,71000
Tata,Indica Ev2,260000,2013,48000
Tata,Nano,95000,2012,27400
Tata,Sumo Gold,390000,2013,130000
Tata,Nano,175000,2014,5018
Tata,Nano,75000,2011,22000
Tata,Nano,75000,2011,48000
Tata,Nano,80000,2011,62000
Tata,Sumo Gold,435000,2013,61000
Tata,Indigo Ecs,425000,2014,55000
Tata,Indica Ev2,175000,2012,112000
Tata,Indica V2,165000,2011,100000
Tata,Sumo Gold,375000,2013,49850
Tata,Safari,550000,2012,49000
Tata,Nano,78000,2011,30000
Tata,Venture,130000,2013,40000
Tata,Nano,210000,2015,6500
Tata,Indigo Ecs,235000,2012,92000
Tata,Indica V2,350000,2014,102500
Tata,Indica V2,375000,2014,91605
Tata,Safari,525000,2012,52000
Tata,Indigo Ecs,190000,2011,103000
Tata,Indica V2,300000,2013,107000
Tata,Indigo Ecs,225000,2012,135000
Tata,Sumo Gold,360000,2012,57000
Tata,Nano,88000,2012,38000
Tata,Venture,230000,2013,50000
Tata,Indica V2,160000,2011,160000
Tata,Indigo Ecs,300000,2013,76000
Tata,Indica V2,175000,2011,106000
Tata,Indica V2,155000,2011,87000
Tata,Indica V2,155000,2011,120000
Tata,Indigo Ecs,420000,2014,50000
Tata,Indigo Ecs,425000,2014,60000
Tata,Safari,385000,2010,167000
Tata,Indica V2,199999,2012,50000
Tata,Indica V2,270000,2013,120000
Tata,Indica V2,210000,2012,90000
Tata,Indigo Ecs,350000,2013,101019
Tata,Indica V2,275000,2013,100000
Tata,Indica V2,200000,2012,180000
Tata,Indica Ev2,345000,2014,61000
Tata,Sumo Gold,370000,2014,3000
Tata,Indica Ev2,425000,2015,21000
Tata,Indica V2,320000,2014,132000
Tata,Safari,550000,2012,85000
Tata,Nano,85000,2012,25718
Tata,Nano,65000,2010,3200
Tata,Indigo Ecs,395000,2014,60000
Tata,Indica Ev2,120000,2010,127513
Tata,Indica V2,210000,2012,175000
Tata,Indica Ev2,280000,2013,95000
Tata,Safari,550000,2012,75000
Tata,Safari,385000,2010,83000
Tata,Indica V2,160000,2011,145000
Tata,Safari Storme,900000,2013,65000
Tata,Indigo Ecs,350000,2013,90000
Tata,Indigo Ecs,285000,2013,132000
Tata,Indica V2,165000,2011,160000
Tata,Nano,90000,2012,16000
Tata,Safari,500000,2011,76687
Tata,Nano,73000,2011,48000
Tata,Indica V2,300000,2013,70000
Tata,Indica V2,180000,2011,125000
Tata,Indica V2,285000,2013,29090
Tata,Indica V2,120000,2010,100000
Tata,Indica V2,270000,2013,108000
Tata,Nano,180000,2015,16000
Tata,Nano,140000,2013,12000
Tata,Nano,180000,2014,17000
Tata,Nano,75000,2011,24900
Tata,Indica V2,200000,2012,108000
Tata,Safari,380000,2010,82000
Tata,Indigo Ecs,245000,2012,125000
Tata,Indica V2,340000,2014,60000
Tata,Indica Ev2,190000,2012,100000
Tata,Sumo Gold,375000,2013,130000
Tata,Indica Ev2,225000,2012,119000
Tata,Indigo Ecs,375000,2014,85000
Tata,Indica V2,180000,2011,80000
Tata,Zest,560000,2014,10500
Tata,Safari,380000,2010,84000
Tata,Indigo Ecs,235000,2012,112000
Tata,Safari,700000,2013,29000
Tata,Indigo Ecs,248000,2012,100000
Tata,Sumo Gold,390000,2013,100000
Tata,Nano,75000,2010,24100
Tata,Sumo Gold,390000,2013,100000
Tata,Nano,75000,2010,24100
Tata,Sumo Gold,390000,2013,100000
Tata,Nano,75000,2010,24100
Tata,Sumo Gold,390000,2013,100000
Tata,Nano,75000,2010,24100
Tata,Indica Ev2,210000,2016,20000
Tata,Indica Ev2,230000,2011,120000
Tata,Indica V2,140000,2010,110900
Tata,Indica Ev2,470000,2015,69000
Tata,Nano,80000,2011,30153
Tata,Indica V2,430000,2015,85500
Tata,Nano,85000,2012,25600
Tata,Nano,81000,2011,45000
Tata,Safari Storme,990000,2012,92000
Tata,Indica Ev2,320000,2013,108000
Tata,Indica V2,300000,2013,150000
Tata,Indica Ev2,460000,2015,23000
Tata,Indica V2,401000,2015,85000
Tata,Indica Ev2,200000,2011,87567
Tata,Indica V2,145000,2010,50
Tata,Indica V2,435000,2015,68000
Tata,Nano,85000,2012,44750
Tata,Safari Storme,950000,2013,77000
Tata,Nano,70000,2010,30577
Tata,Indica Ev2,225000,2012,130000
Tata,Venture,280000,2012,50000
Tata,Sumo Gold,320000,2012,71000
Tata,Indica V2,135000,2010,170000
Tata,Aria,600000,2011,120000
Tata,Safari Storme,950000,2013,77000
Tata,Safari Storme,910000,2013,80000
Tata,Nano,79000,2010,28000
Tata,Indica Ev2,300000,2014,75000
Tata,Indica Ev2,265000,2013,69999
Tata,Nano,80000,2010,47000
Tata,Safari,750000,2014,58000
Tata,Indica V2,290000,2013,74129
Tata,Nano,83500,2012,21565
Tata,Indica V2,310000,2014,77000
Tata,Indica Ev2,500000,2016,11000
Tata,Indica V2,145000,2010,114780
Tata,Indica V2,220000,2012,83000
Tata,Indigo Ecs,230000,2010,82000
Tata,Indica V2,430000,2015,45000
Tata,Nano,135000,2013,14000
Tata,Indica Ev2,510000,2016,15
Tata,Venture,350000,2012,65000
Tata,Nano,90000,2012,36700
Tata,Nano,80000,2010,30000
Tata,Indica Ev2,280000,2013,45000
Tata,Indica Ev2,230000,2012,140000
Tata,Aria,700000,2012,157000
Tata,Nano,250000,2015,5000
Tata,Sumo Gold,425000,2013,20000
Tata,Indica V2,135000,2010,170000
Tata,Indica V2,180000,2011,200000
Tata,Indica Ev2,330000,2013,60000
Tata,Indica V2,435000,2015,35000
Tata,Indica V2,179000,2011,220000
Tata,Aria,600000,2013,60000
Tata,Indica Ev2,475000,2015,22000
Tata,Safari,490000,2011,73000
Tata,Indica Ev2,150000,2016,10000
Tata,Indica V2,220000,2012,111000
Tata,Nano,80000,2011,45000
Tata,Indica V2,220000,2012,100000
Tata,Sumo Gold,420000,2013,45000
Tata,Indica Ev2,320000,2013,107000
Tata,Zest,480000,2014,10500
Tata,Safari,900000,2013,60000
Tata,Safari,900000,2013,60000
Tata,Indica V2,300000,2013,150000
Tata,Xenon Xt,600000,2013,28000
Tata,Indica V2,415000,2015,67000
Tata,Aria,600000,2013,60000
Tata,Safari,495000,2011,79500
Tata,Sumo Gold,530000,2014,35000
Tata,Indigo Ecs,225000,2010,129000
Tata,Indica Ev2,465000,2015,30000
Tata,Venture,270000,2012,52000
Tata,Safari Storme,990000,2012,92000
Tata,Indica V2,180000,2011,180000
Tata,Sumo Gold,310000,2012,175000
Tata,Indica V2,180000,2011,85000
Tata,Indigo Ecs,330000,2013,150000
Tata,Venture,260000,2012,45000
Tata,Indica Ev2,220000,2011,50000
Tata,Nano,70000,2010,34000
Tata,Indica Ev2,460000,2015,45000
Tata,Indica V2,180000,2011,190000
Tata,Venture,260000,2012,45000
Tata,Indica V2,370000,2014,80000
Tata,Indica Ev2,220000,2011,65000
Tata,Sumo Gold,350000,2012,96855
Tata,Zest,620000,2015,6000
Tata,Safari,440000,2010,94000
Tata,Sumo Gold,450000,2011,134120
Tata,Venture,210000,2011,25000
Tata,Venture,210000,2012,33000
Tata,Indica Ev2,179999,2012,34000
Tata,Indigo Ecs,195000,2011,55000
Tata,Indigo Ecs,130000,2010,40000
Tata,Indigo Ecs,210000,2011,18500
Tata,Sumo Gold,525000,2014,39800
Tata,Sumo Gold,310000,2012,45000
Tata,Sumo Gold,340000,2012,74000
Tata,Aria,650000,2012,40000
Tata,Indigo Ecs,230000,2012,110000
Tata,Sumo Gold,375000,2012,66191
Tata,Nano,65000,2010,12000
Tata,Venture,240000,2011,18000
Tata,Venture,240123,2012,30251
Tata,Safari,470000,2012,71241
Tata,Nano,220000,2015,20700
Tata,Nano,75000,2010,16000
Tata,Sumo Gold,325000,2012,95000
Tata,Indigo Ecs,250000,2011,75000
Tata,Indigo Ecs,250000,2012,111753
Tata,Sumo Gold,410000,2013,61000
Tata,Nano,65000,2010,24000
Tata,Nano,200000,2014,2400
Tata,Indigo Ecs,159999,2010,39000
Tata,Sumo Gold,349999,2012,55652
Tata,Venture,185000,2012,16000
Tata,Nano,75000,2010,12525
Tata,Nano,70000,2011,19121
Tata,Indigo Ecs,205000,2011,57000
Tata,Nano,70000,2010,7000
Tata,Indigo Ecs,225000,2012,70000
Tata,Aria,500000,2014,60000
Tata,Nano,83000,2012,24000
Tata,Indigo Ecs,399000,2015,65000
Tata,Zest,645000,2015,10000
Tata,Nano,80000,2011,25001
Tata,Sumo Gold,380000,2012,93000
Tata,Sumo Gold,380000,2012,93000
Tata,Indica Ev2,285000,2014,63000
Tata,Nano,120000,2013,16000
Tata,Indica Ev2,220000,2012,64000
Tata,Indica Ev2,320000,2015,120000
Tata,Safari,395000,2010,53000
Tata,Nano,89000,2012,17000
Tata,Indigo Ecs,185000,2010,45000
Tata,Venture,275000,2012,39900
Tata,Nano,70000,2011,40000
Tata,Venture,230000,2011,30000
Tata,Nano,95000,2012,10000
Tata,Nano,179001,2014,7589
Tata,Indigo Ecs,250000,2012,83072
Tata,Nano,175000,2015,15000
Tata,Nano,80000,2010,1100
Tata,Venture,200000,2012,50000
Tata,Indigo Ecs,425000,2015,25000
Tata,Aria,685000,2015,34500
Tata,Nano,65000,2010,35000
Tata,Indica Ev2,70000,2016,1
Tata,Nano,300000,2016,150
Tata,Safari,400000,2010,65000
Tata,Indica V2,400000,2015,42500
Tata,Indigo Ecs,235000,2012,80300
Tata,Nano,130000,2013,8300
Tata,Indigo Ecs,290000,2013,75000
Tata,Indica Ev2,320000,2014,75000
Tata,Nano,85000,2012,11000
Tata,Aria,450000,2010,120000
Tata,Indica Ev2,450000,2015,850
Tata,Nano,200000,2016,100
Tata,Nano,195000,2014,23300
Tata,Nano,65000,2010,2700
Tata,Safari,530000,2013,58000
Tata,Indica Ev2,240000,2014,83560
Tata,Indica V2,280000,2013,33312
Tata,Nano,72000,2010,34000
Tata,Indigo Ecs,250000,2013,85000
Tata,Indica Ev2,220000,2011,18000
Tata,Nano,75000,2011,28000
Tata,Indica Ev2,215000,2011,18000
Tata,Indigo Ecs,500000,2015,34000
Tata,Indigo Ecs,200000,2016,30000
Tata,Indica Ev2,220000,2011,18000
Tata,Nano,250000,2015,3860
Tata,Sumo Gold,385000,2012,169000
Tata,Indigo Ecs,270000,2013,176000
Tata,Zest,590000,2015,26000
Tata,Indigo Ecs,450000,2015,2844
Tata,Nano,167786,2014,5000
Tata,Safari Storme,950000,2013,48000
Tata,Zest,115000,2016,1
Tata,Nano,85000,2012,19000
Tata,Nano,75000,2010,5100
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Nano,70000,2011,40000
Tata,Safari,410000,2010,55500
Tata,Xenon Xt,525000,2012,60000
Tata,Aria,500000,2011,45000
Tata,Safari,500000,2012,45000
Tata,Nano,190000,2015,8306
Tata,Zest,450000,2014,27000
Tata,Safari,400000,2010,30000
Tata,Aria,475000,2011,58000
Tata,Nano,95000,2012,30000
Tata,Safari,400000,2010,63000
Tata,Aria,575000,2011,65000
Tata,Aria,550000,2011,70000
Tata,Nano,80000,2011,19000
Tata,Indigo Ecs,250000,2012,37700
Tata,Indigo Ecs,180000,2011,10000
Tata,Nano,70000,2011,21000
Tata,Indigo Ecs,500000,2016,13500
Tata,Zest,500000,2015,5000
Tata,Nano,75000,2010,23000
Tata,Indigo Ecs,250000,2011,113740
Tata,Safari Storme,1025000,2014,19000
Tata,Indigo Ecs,450000,2016,16000
Tata,Indigo Ecs,400000,2016,25786
Tata,Indigo Ecs,325000,2013,70000
Tata,Safari,475000,2011,50000
Tata,Safari,500000,2011,73000
Tata,Indigo Ecs,150000,2016,19000
Tata,Nano,95000,2012,17900
Tata,Nano,70000,2011,13500
Tata,Safari,450000,2011,65000
Tata,Safari,500000,2011,50000
Tata,Nano,80000,2011,19000
Tata,Safari Storme,950000,2013,45000
Tata,Safari,550000,2012,35000
Tata,Safari Storme,725000,2012,29000
Tata,Nano,94000,2012,14000
